NO,K,lon,lat,id,지번주소,도로명주소
512,32,127.1317174,37.50594889,,서울특별시 송파구 오금동 6-2,서울특별시 송파구 마천로 103
513,32,127.032418,37.64440506,,서울특별시 도봉구 창동 643-2,서울특별시 도봉구 도봉로 430
514,32,126.8978669,37.46172322,,서울특별시 금천구 독산동 1080-6,서울특별시 금천구 시흥대로 316
515,32,127.0609412,37.61296776,,서울특별시 성북구 장위동 45-17,서울특별시 성북구 화랑로 292
516,32,127.0413863,37.66066431,,서울특별시 도봉구 쌍문동 715-1,서울특별시 도봉구 도봉로 627
517,32,127.075778,37.59409379,,서울특별시 중랑구 중화동 208-11,서울특별시 중랑구 망우로 209
518,32,126.929239,37.49973594,,서울특별시 동작구 대방동 335-53,서울특별시 동작구 상도로 77
519,32,127.0840381,37.53463405,,서울특별시 광진구 자양동 628-30,서울특별시 광진구 자양로 75
520,32,126.8376614,37.49294851,,서울특별시 구로구 오류동 89-5,서울특별시 구로구 경인로8길 31
521,32,126.9531867,37.47370984,,서울특별시 관악구 봉천동 1693-30,서울특별시 관악구 관악로 96
522,32,127.0522496,37.55074215,,서울특별시 성동구 성수동2가 289-30,서울특별시 성동구 성수동2가 광나루로 200
523,32,127.0599462,37.5895291,,서울특별시 동대문구 휘경동 268-1,서울특별시 동대문구 망우로 62
524,32,127.0792574,37.57968469,,서울특별시 중랑구 면목동 169-6,서울특별시 중랑구 동일로 553
525,32,127.0983262,37.61400227,,서울특별시 중랑구 신내동 315-1,서울특별시 중랑구 신내로16길 33
526,32,127.0675304,37.64904569,,서울특별시 노원구 중계동 515-1,서울특별시 노원구 동일로210길 86
527,32,126.8164618,37.58476484,,서울특별시 강서구 방화동 753,서울특별시 강서구 금낭화로26가길 152-186
528,32,127.0737078,37.55983509,,서울특별시 광진구 중곡동 611-10,서울특별시 광진구 동일로 322
529,33,127.1034226,37.50766,,서울특별시 송파구 석촌동 200,서울특별시 송파구 백제고분로39길 40
530,33,127.0668206,37.57603432,,서울특별시 동대문구 답십리동 1-4,서울특별시 동대문구 한천로33길 15
531,33,127.129303,37.53658752,,서울특별시 강동구 성내동 산 18-4,서울특별시 강동구 천호대로 1056
532,33,126.8602541,37.49667843,,서울특별시 구로구 개봉동 170-4,서울특별시 구로구 경인로 364
533,33,127.0751929,37.49764689,,서울특별시 강남구 대치동 21-21,서울특별시 강남구 남부순환로 3154
534,33,126.9060274,37.57353209,,서울특별시 서대문구 북가좌동 272-1,서울특별시 서대문구 수색로 123
535,33,126.8771776,37.50217699,,서울특별시 구로구 구로동 607-1,서울특별시 구로구 경인로55길 17
536,33,126.9022103,37.48427922,,서울특별시 구로구 구로동 1123-2,서울특별시 구로구 시흥대로 573
537,33,126.8475203,37.52995871,,서울특별시 강서구 화곡동 898-5,서울특별시 강서구 강서로 21
538,33,127.0169049,37.58936078,,서울특별시 성북구 삼선동5가 411,서울특별시 성북구 삼선동5가 보문로 168
539,33,127.058973,37.56248502,,서울특별시 동대문구 장안동 472-3,서울특별시 동대문구 천호대로 361
540,33,126.8270683,37.53885739,,서울특별시 양천구 신월동 53-2,서울특별시 양천구 화곡로4길 2
541,33,126.8608626,37.55797338,,서울특별시 강서구 등촌동 666-40,서울특별시 강서구 양천로 556
542,33,126.8316682,37.53077141,,서울특별시 양천구 신월동 808,서울특별시 양천구 남부순환로 412
543,33,126.8374145,37.52088897,,서울특별시 양천구 신월동 978,서울특별시 양천구 남부순환로 538
544,33,127.1317174,37.50594889,,서울특별시 송파구 오금동 6-2,서울특별시 송파구 마천로 103
545,33,127.032418,37.64440506,,서울특별시 도봉구 창동 643-2,서울특별시 도봉구 도봉로 430
546,33,126.8978669,37.46172322,,서울특별시 금천구 독산동 1080-6,서울특별시 금천구 시흥대로 316
547,33,127.0609412,37.61296776,,서울특별시 성북구 장위동 45-17,서울특별시 성북구 화랑로 292
548,33,127.0413863,37.66066431,,서울특별시 도봉구 쌍문동 715-1,서울특별시 도봉구 도봉로 627
549,33,127.075778,37.59409379,,서울특별시 중랑구 중화동 208-11,서울특별시 중랑구 망우로 209
550,33,126.929239,37.49973594,,서울특별시 동작구 대방동 335-53,서울특별시 동작구 상도로 77
551,33,127.0840381,37.53463405,,서울특별시 광진구 자양동 628-30,서울특별시 광진구 자양로 75
552,33,126.8376614,37.49294851,,서울특별시 구로구 오류동 89-5,서울특별시 구로구 경인로8길 31
553,33,126.9531867,37.47370984,,서울특별시 관악구 봉천동 1693-30,서울특별시 관악구 관악로 96
554,33,127.0522496,37.55074215,,서울특별시 성동구 성수동2가 289-30,서울특별시 성동구 성수동2가 광나루로 200
555,33,127.0599462,37.5895291,,서울특별시 동대문구 휘경동 268-1,서울특별시 동대문구 망우로 62
556,33,127.0792574,37.57968469,,서울특별시 중랑구 면목동 169-6,서울특별시 중랑구 동일로 553
557,33,127.0983262,37.61400227,,서울특별시 중랑구 신내동 315-1,서울특별시 중랑구 신내로16길 33
558,33,127.0675304,37.64904569,,서울특별시 노원구 중계동 515-1,서울특별시 노원구 동일로210길 86
559,33,127.0117006,37.51903408,,서울특별시 서초구 잠원동 79,서울특별시 서초구 잠원로 181
560,33,126.8164618,37.58476484,,서울특별시 강서구 방화동 753,서울특별시 강서구 금낭화로26가길 152-186
561,33,127.0737078,37.55983509,,서울특별시 광진구 중곡동 611-10,서울특별시 광진구 동일로 322
562,34,127.1034226,37.50766,,서울특별시 송파구 석촌동 200,서울특별시 송파구 백제고분로39길 40
563,34,127.0668206,37.57603432,,서울특별시 동대문구 답십리동 1-4,서울특별시 동대문구 한천로33길 15
564,34,127.129303,37.53658752,,서울특별시 강동구 성내동 산 18-4,서울특별시 강동구 천호대로 1056
565,34,126.8602541,37.49667843,,서울특별시 구로구 개봉동 170-4,서울특별시 구로구 경인로 364
566,34,127.0751929,37.49764689,,서울특별시 강남구 대치동 21-21,서울특별시 강남구 남부순환로 3154
567,34,126.9060274,37.57353209,,서울특별시 서대문구 북가좌동 272-1,서울특별시 서대문구 수색로 123
568,34,126.8771776,37.50217699,,서울특별시 구로구 구로동 607-1,서울특별시 구로구 경인로55길 17
569,34,126.9022103,37.48427922,,서울특별시 구로구 구로동 1123-2,서울특별시 구로구 시흥대로 573
570,34,126.8475203,37.52995871,,서울특별시 강서구 화곡동 898-5,서울특별시 강서구 강서로 21
571,34,127.0169049,37.58936078,,서울특별시 성북구 삼선동5가 411,서울특별시 성북구 삼선동5가 보문로 168
572,34,127.058973,37.56248502,,서울특별시 동대문구 장안동 472-3,서울특별시 동대문구 천호대로 361
573,34,126.8270683,37.53885739,,서울특별시 양천구 신월동 53-2,서울특별시 양천구 화곡로4길 2
574,34,126.8608626,37.55797338,,서울특별시 강서구 등촌동 666-40,서울특별시 강서구 양천로 556
575,34,126.8316682,37.53077141,,서울특별시 양천구 신월동 808,서울특별시 양천구 남부순환로 412
576,34,126.8374145,37.52088897,,서울특별시 양천구 신월동 978,서울특별시 양천구 남부순환로 538
577,34,127.1317174,37.50594889,,서울특별시 송파구 오금동 6-2,서울특별시 송파구 마천로 103
578,34,127.032418,37.64440506,,서울특별시 도봉구 창동 643-2,서울특별시 도봉구 도봉로 430
579,34,126.8978669,37.46172322,,서울특별시 금천구 독산동 1080-6,서울특별시 금천구 시흥대로 316
580,34,127.0609412,37.61296776,,서울특별시 성북구 장위동 45-17,서울특별시 성북구 화랑로 292
581,34,127.0413863,37.66066431,,서울특별시 도봉구 쌍문동 715-1,서울특별시 도봉구 도봉로 627
582,34,127.075778,37.59409379,,서울특별시 중랑구 중화동 208-11,서울특별시 중랑구 망우로 209
583,34,126.929239,37.49973594,,서울특별시 동작구 대방동 335-53,서울특별시 동작구 상도로 77
584,34,127.0840381,37.53463405,,서울특별시 광진구 자양동 628-30,서울특별시 광진구 자양로 75
585,34,126.8376614,37.49294851,,서울특별시 구로구 오류동 89-5,서울특별시 구로구 경인로8길 31
586,34,126.9531867,37.47370984,,서울특별시 관악구 봉천동 1693-30,서울특별시 관악구 관악로 96
587,34,127.0522496,37.55074215,,서울특별시 성동구 성수동2가 289-30,서울특별시 성동구 성수동2가 광나루로 200
588,34,127.0599462,37.5895291,,서울특별시 동대문구 휘경동 268-1,서울특별시 동대문구 망우로 62
589,34,127.0792574,37.57968469,,서울특별시 중랑구 면목동 169-6,서울특별시 중랑구 동일로 553
590,34,127.0983262,37.61400227,,서울특별시 중랑구 신내동 315-1,서울특별시 중랑구 신내로16길 33
591,34,127.0675304,37.64904569,,서울특별시 노원구 중계동 515-1,서울특별시 노원구 동일로210길 86
592,34,127.0117006,37.51903408,,서울특별시 서초구 잠원동 79,서울특별시 서초구 잠원로 181
593,34,126.9825529,37.47925026,,서울특별시 서초구 방배동 499-1,서울특별시 서초구 방배천로 32
594,34,126.8164618,37.58476484,,서울특별시 강서구 방화동 753,서울특별시 강서구 금낭화로26가길 152-186
595,34,127.0737078,37.55983509,,서울특별시 광진구 중곡동 611-10,서울특별시 광진구 동일로 322
596,35,127.1034226,37.50766,,서울특별시 송파구 석촌동 200,서울특별시 송파구 백제고분로39길 40
597,35,127.0668206,37.57603432,,서울특별시 동대문구 답십리동 1-4,서울특별시 동대문구 한천로33길 15
598,35,127.129303,37.53658752,,서울특별시 강동구 성내동 산 18-4,서울특별시 강동구 천호대로 1056
599,35,126.8602541,37.49667843,,서울특별시 구로구 개봉동 170-4,서울특별시 구로구 경인로 364
600,35,127.0751929,37.49764689,,서울특별시 강남구 대치동 21-21,서울특별시 강남구 남부순환로 3154
601,35,126.9060274,37.57353209,,서울특별시 서대문구 북가좌동 272-1,서울특별시 서대문구 수색로 123
602,35,126.8771776,37.50217699,,서울특별시 구로구 구로동 607-1,서울특별시 구로구 경인로55길 17
603,35,126.9022103,37.48427922,,서울특별시 구로구 구로동 1123-2,서울특별시 구로구 시흥대로 573
604,35,126.8475203,37.52995871,,서울특별시 강서구 화곡동 898-5,서울특별시 강서구 강서로 21
605,35,127.0169049,37.58936078,,서울특별시 성북구 삼선동5가 411,서울특별시 성북구 삼선동5가 보문로 168
606,35,127.058973,37.56248502,,서울특별시 동대문구 장안동 472-3,서울특별시 동대문구 천호대로 361
607,35,126.8270683,37.53885739,,서울특별시 양천구 신월동 53-2,서울특별시 양천구 화곡로4길 2
608,35,126.8608626,37.55797338,,서울특별시 강서구 등촌동 666-40,서울특별시 강서구 양천로 556
609,35,126.8316682,37.53077141,,서울특별시 양천구 신월동 808,서울특별시 양천구 남부순환로 412
610,35,126.8374145,37.52088897,,서울특별시 양천구 신월동 978,서울특별시 양천구 남부순환로 538
611,35,127.1317174,37.50594889,,서울특별시 송파구 오금동 6-2,서울특별시 송파구 마천로 103
612,35,127.032418,37.64440506,,서울특별시 도봉구 창동 643-2,서울특별시 도봉구 도봉로 430
613,35,126.8978669,37.46172322,,서울특별시 금천구 독산동 1080-6,서울특별시 금천구 시흥대로 316
614,35,127.0609412,37.61296776,,서울특별시 성북구 장위동 45-17,서울특별시 성북구 화랑로 292
615,35,127.0413863,37.66066431,,서울특별시 도봉구 쌍문동 715-1,서울특별시 도봉구 도봉로 627
616,35,127.075778,37.59409379,,서울특별시 중랑구 중화동 208-11,서울특별시 중랑구 망우로 209
617,35,126.929239,37.49973594,,서울특별시 동작구 대방동 335-53,서울특별시 동작구 상도로 77
618,35,127.0840381,37.53463405,,서울특별시 광진구 자양동 628-30,서울특별시 광진구 자양로 75
619,35,126.8376614,37.49294851,,서울특별시 구로구 오류동 89-5,서울특별시 구로구 경인로8길 31
620,35,126.9531867,37.47370984,,서울특별시 관악구 봉천동 1693-30,서울특별시 관악구 관악로 96
621,35,127.0522496,37.55074215,,서울특별시 성동구 성수동2가 289-30,서울특별시 성동구 성수동2가 광나루로 200
622,35,127.0599462,37.5895291,,서울특별시 동대문구 휘경동 268-1,서울특별시 동대문구 망우로 62
623,35,127.0792574,37.57968469,,서울특별시 중랑구 면목동 169-6,서울특별시 중랑구 동일로 553
624,35,127.0983262,37.61400227,,서울특별시 중랑구 신내동 315-1,서울특별시 중랑구 신내로16길 33
625,35,127.0675304,37.64904569,,서울특별시 노원구 중계동 515-1,서울특별시 노원구 동일로210길 86
626,35,127.0117006,37.51903408,,서울특별시 서초구 잠원동 79,서울특별시 서초구 잠원로 181
627,35,126.9825529,37.47925026,,서울특별시 서초구 방배동 499-1,서울특별시 서초구 방배천로 32
628,35,126.9950363,37.47299474,,서울특별시 서초구 방배동 622,서울특별시 서초구 남부순환로296가길 3
629,35,126.8164618,37.58476484,,서울특별시 강서구 방화동 753,서울특별시 강서구 금낭화로26가길 152-186
630,35,127.0737078,37.55983509,,서울특별시 광진구 중곡동 611-10,서울특별시 광진구 동일로 322
631,36,127.1034226,37.50766,,서울특별시 송파구 석촌동 200,서울특별시 송파구 백제고분로39길 40
632,36,127.0668206,37.57603432,,서울특별시 동대문구 답십리동 1-4,서울특별시 동대문구 한천로33길 15
633,36,127.129303,37.53658752,,서울특별시 강동구 성내동 산 18-4,서울특별시 강동구 천호대로 1056
634,36,126.8602541,37.49667843,,서울특별시 구로구 개봉동 170-4,서울특별시 구로구 경인로 364
635,36,127.0751929,37.49764689,,서울특별시 강남구 대치동 21-21,서울특별시 강남구 남부순환로 3154
636,36,126.9060274,37.57353209,,서울특별시 서대문구 북가좌동 272-1,서울특별시 서대문구 수색로 123
637,36,126.8771776,37.50217699,,서울특별시 구로구 구로동 607-1,서울특별시 구로구 경인로55길 17
638,36,126.9022103,37.48427922,,서울특별시 구로구 구로동 1123-2,서울특별시 구로구 시흥대로 573
639,36,126.8475203,37.52995871,,서울특별시 강서구 화곡동 898-5,서울특별시 강서구 강서로 21
640,36,127.0169049,37.58936078,,서울특별시 성북구 삼선동5가 411,서울특별시 성북구 삼선동5가 보문로 168
641,36,127.058973,37.56248502,,서울특별시 동대문구 장안동 472-3,서울특별시 동대문구 천호대로 361
642,36,126.8270683,37.53885739,,서울특별시 양천구 신월동 53-2,서울특별시 양천구 화곡로4길 2
643,36,126.8608626,37.55797338,,서울특별시 강서구 등촌동 666-40,서울특별시 강서구 양천로 556
644,36,126.8316682,37.53077141,,서울특별시 양천구 신월동 808,서울특별시 양천구 남부순환로 412
645,36,126.8374145,37.52088897,,서울특별시 양천구 신월동 978,서울특별시 양천구 남부순환로 538
646,36,127.1317174,37.50594889,,서울특별시 송파구 오금동 6-2,서울특별시 송파구 마천로 103
647,36,127.032418,37.64440506,,서울특별시 도봉구 창동 643-2,서울특별시 도봉구 도봉로 430
648,36,126.8978669,37.46172322,,서울특별시 금천구 독산동 1080-6,서울특별시 금천구 시흥대로 316
649,36,127.0609412,37.61296776,,서울특별시 성북구 장위동 45-17,서울특별시 성북구 화랑로 292
650,36,127.0413863,37.66066431,,서울특별시 도봉구 쌍문동 715-1,서울특별시 도봉구 도봉로 627
651,36,127.075778,37.59409379,,서울특별시 중랑구 중화동 208-11,서울특별시 중랑구 망우로 209
652,36,126.929239,37.49973594,,서울특별시 동작구 대방동 335-53,서울특별시 동작구 상도로 77
653,36,127.0840381,37.53463405,,서울특별시 광진구 자양동 628-30,서울특별시 광진구 자양로 75
654,36,126.8376614,37.49294851,,서울특별시 구로구 오류동 89-5,서울특별시 구로구 경인로8길 31
655,36,126.9531867,37.47370984,,서울특별시 관악구 봉천동 1693-30,서울특별시 관악구 관악로 96
656,36,127.0522496,37.55074215,,서울특별시 성동구 성수동2가 289-30,서울특별시 성동구 성수동2가 광나루로 200
657,36,127.0599462,37.5895291,,서울특별시 동대문구 휘경동 268-1,서울특별시 동대문구 망우로 62
658,36,127.0792574,37.57968469,,서울특별시 중랑구 면목동 169-6,서울특별시 중랑구 동일로 553
659,36,127.0983262,37.61400227,,서울특별시 중랑구 신내동 315-1,서울특별시 중랑구 신내로16길 33
660,36,127.0675304,37.64904569,,서울특별시 노원구 중계동 515-1,서울특별시 노원구 동일로210길 86
661,36,127.0117006,37.51903408,,서울특별시 서초구 잠원동 79,서울특별시 서초구 잠원로 181
662,36,126.9825529,37.47925026,,서울특별시 서초구 방배동 499-1,서울특별시 서초구 방배천로 32
663,36,126.9950363,37.47299474,,서울특별시 서초구 방배동 622,서울특별시 서초구 남부순환로296가길 3
664,36,127.0279354,37.63627517,,서울특별시 강북구 번동 386-16,서울특별시 강북구 오패산로 393
665,36,126.8164618,37.58476484,,서울특별시 강서구 방화동 753,서울특별시 강서구 금낭화로26가길 152-186
666,36,127.0737078,37.55983509,,서울특별시 광진구 중곡동 611-10,서울특별시 광진구 동일로 322
667,37,127.1034226,37.50766,,서울특별시 송파구 석촌동 200,서울특별시 송파구 백제고분로39길 40
668,37,127.0668206,37.57603432,,서울특별시 동대문구 답십리동 1-4,서울특별시 동대문구 한천로33길 15
669,37,127.129303,37.53658752,,서울특별시 강동구 성내동 산 18-4,서울특별시 강동구 천호대로 1056
670,37,126.8602541,37.49667843,,서울특별시 구로구 개봉동 170-4,서울특별시 구로구 경인로 364
671,37,127.0751929,37.49764689,,서울특별시 강남구 대치동 21-21,서울특별시 강남구 남부순환로 3154
672,37,126.9060274,37.57353209,,서울특별시 서대문구 북가좌동 272-1,서울특별시 서대문구 수색로 123
673,37,126.8771776,37.50217699,,서울특별시 구로구 구로동 607-1,서울특별시 구로구 경인로55길 17
674,37,126.9022103,37.48427922,,서울특별시 구로구 구로동 1123-2,서울특별시 구로구 시흥대로 573
675,37,126.8475203,37.52995871,,서울특별시 강서구 화곡동 898-5,서울특별시 강서구 강서로 21
676,37,127.0169049,37.58936078,,서울특별시 성북구 삼선동5가 411,서울특별시 성북구 삼선동5가 보문로 168
677,37,127.058973,37.56248502,,서울특별시 동대문구 장안동 472-3,서울특별시 동대문구 천호대로 361
678,37,126.8270683,37.53885739,,서울특별시 양천구 신월동 53-2,서울특별시 양천구 화곡로4길 2
679,37,126.8608626,37.55797338,,서울특별시 강서구 등촌동 666-40,서울특별시 강서구 양천로 556
680,37,126.8316682,37.53077141,,서울특별시 양천구 신월동 808,서울특별시 양천구 남부순환로 412
681,37,126.8374145,37.52088897,,서울특별시 양천구 신월동 978,서울특별시 양천구 남부순환로 538
682,37,127.1317174,37.50594889,,서울특별시 송파구 오금동 6-2,서울특별시 송파구 마천로 103
683,37,127.032418,37.64440506,,서울특별시 도봉구 창동 643-2,서울특별시 도봉구 도봉로 430
684,37,126.8978669,37.46172322,,서울특별시 금천구 독산동 1080-6,서울특별시 금천구 시흥대로 316
685,37,127.0609412,37.61296776,,서울특별시 성북구 장위동 45-17,서울특별시 성북구 화랑로 292
686,37,127.0413863,37.66066431,,서울특별시 도봉구 쌍문동 715-1,서울특별시 도봉구 도봉로 627
687,37,127.075778,37.59409379,,서울특별시 중랑구 중화동 208-11,서울특별시 중랑구 망우로 209
688,37,126.929239,37.49973594,,서울특별시 동작구 대방동 335-53,서울특별시 동작구 상도로 77
689,37,127.0840381,37.53463405,,서울특별시 광진구 자양동 628-30,서울특별시 광진구 자양로 75
690,37,126.8376614,37.49294851,,서울특별시 구로구 오류동 89-5,서울특별시 구로구 경인로8길 31
691,37,126.9531867,37.47370984,,서울특별시 관악구 봉천동 1693-30,서울특별시 관악구 관악로 96
692,37,127.0522496,37.55074215,,서울특별시 성동구 성수동2가 289-30,서울특별시 성동구 성수동2가 광나루로 200
693,37,127.0599462,37.5895291,,서울특별시 동대문구 휘경동 268-1,서울특별시 동대문구 망우로 62
694,37,127.0792574,37.57968469,,서울특별시 중랑구 면목동 169-6,서울특별시 중랑구 동일로 553
695,37,127.0983262,37.61400227,,서울특별시 중랑구 신내동 315-1,서울특별시 중랑구 신내로16길 33
696,37,127.0675304,37.64904569,,서울특별시 노원구 중계동 515-1,서울특별시 노원구 동일로210길 86
697,37,127.0117006,37.51903408,,서울특별시 서초구 잠원동 79,서울특별시 서초구 잠원로 181
698,37,126.9825529,37.47925026,,서울특별시 서초구 방배동 499-1,서울특별시 서초구 방배천로 32
699,37,126.9950363,37.47299474,,서울특별시 서초구 방배동 622,서울특별시 서초구 남부순환로296가길 3
700,37,127.0279354,37.63627517,,서울특별시 강북구 번동 386-16,서울특별시 강북구 오패산로 393
701,37,127.0770739,37.5652553,,서울특별시 광진구 중곡동 263-1,서울특별시 광진구 동일로 388
702,37,126.8164618,37.58476484,,서울특별시 강서구 방화동 753,서울특별시 강서구 금낭화로26가길 152-186
703,37,127.0737078,37.55983509,,서울특별시 광진구 중곡동 611-10,서울특별시 광진구 동일로 322
704,38,127.1034226,37.50766,,서울특별시 송파구 석촌동 200,서울특별시 송파구 백제고분로39길 40
705,38,127.0668206,37.57603432,,서울특별시 동대문구 답십리동 1-4,서울특별시 동대문구 한천로33길 15
706,38,127.129303,37.53658752,,서울특별시 강동구 성내동 산 18-4,서울특별시 강동구 천호대로 1056
707,38,126.8602541,37.49667843,,서울특별시 구로구 개봉동 170-4,서울특별시 구로구 경인로 364
708,38,127.0751929,37.49764689,,서울특별시 강남구 대치동 21-21,서울특별시 강남구 남부순환로 3154
709,38,126.9060274,37.57353209,,서울특별시 서대문구 북가좌동 272-1,서울특별시 서대문구 수색로 123
710,38,126.8771776,37.50217699,,서울특별시 구로구 구로동 607-1,서울특별시 구로구 경인로55길 17
711,38,126.9022103,37.48427922,,서울특별시 구로구 구로동 1123-2,서울특별시 구로구 시흥대로 573
712,38,126.8475203,37.52995871,,서울특별시 강서구 화곡동 898-5,서울특별시 강서구 강서로 21
713,38,127.0169049,37.58936078,,서울특별시 성북구 삼선동5가 411,서울특별시 성북구 삼선동5가 보문로 168
714,38,127.058973,37.56248502,,서울특별시 동대문구 장안동 472-3,서울특별시 동대문구 천호대로 361
715,38,126.8270683,37.53885739,,서울특별시 양천구 신월동 53-2,서울특별시 양천구 화곡로4길 2
716,38,126.8608626,37.55797338,,서울특별시 강서구 등촌동 666-40,서울특별시 강서구 양천로 556
717,38,126.8316682,37.53077141,,서울특별시 양천구 신월동 808,서울특별시 양천구 남부순환로 412
718,38,126.8374145,37.52088897,,서울특별시 양천구 신월동 978,서울특별시 양천구 남부순환로 538
719,38,127.1317174,37.50594889,,서울특별시 송파구 오금동 6-2,서울특별시 송파구 마천로 103
720,38,127.032418,37.64440506,,서울특별시 도봉구 창동 643-2,서울특별시 도봉구 도봉로 430
721,38,126.8978669,37.46172322,,서울특별시 금천구 독산동 1080-6,서울특별시 금천구 시흥대로 316
722,38,127.0609412,37.61296776,,서울특별시 성북구 장위동 45-17,서울특별시 성북구 화랑로 292
723,38,127.0413863,37.66066431,,서울특별시 도봉구 쌍문동 715-1,서울특별시 도봉구 도봉로 627
724,38,127.075778,37.59409379,,서울특별시 중랑구 중화동 208-11,서울특별시 중랑구 망우로 209
725,38,126.929239,37.49973594,,서울특별시 동작구 대방동 335-53,서울특별시 동작구 상도로 77
726,38,127.0840381,37.53463405,,서울특별시 광진구 자양동 628-30,서울특별시 광진구 자양로 75
727,38,126.8376614,37.49294851,,서울특별시 구로구 오류동 89-5,서울특별시 구로구 경인로8길 31
728,38,126.9531867,37.47370984,,서울특별시 관악구 봉천동 1693-30,서울특별시 관악구 관악로 96
729,38,127.0522496,37.55074215,,서울특별시 성동구 성수동2가 289-30,서울특별시 성동구 성수동2가 광나루로 200
730,38,127.0599462,37.5895291,,서울특별시 동대문구 휘경동 268-1,서울특별시 동대문구 망우로 62
731,38,127.0792574,37.57968469,,서울특별시 중랑구 면목동 169-6,서울특별시 중랑구 동일로 553
732,38,127.0983262,37.61400227,,서울특별시 중랑구 신내동 315-1,서울특별시 중랑구 신내로16길 33
733,38,127.0675304,37.64904569,,서울특별시 노원구 중계동 515-1,서울특별시 노원구 동일로210길 86
734,38,127.0117006,37.51903408,,서울특별시 서초구 잠원동 79,서울특별시 서초구 잠원로 181
735,38,126.9825529,37.47925026,,서울특별시 서초구 방배동 499-1,서울특별시 서초구 방배천로 32
736,38,126.9950363,37.47299474,,서울특별시 서초구 방배동 622,서울특별시 서초구 남부순환로296가길 3
737,38,127.0279354,37.63627517,,서울특별시 강북구 번동 386-16,서울특별시 강북구 오패산로 393
738,38,127.0770739,37.5652553,,서울특별시 광진구 중곡동 263-1,서울특별시 광진구 동일로 388
739,38,126.8164618,37.58476484,,서울특별시 강서구 방화동 753,서울특별시 강서구 금낭화로26가길 152-186
740,38,127.0737078,37.55983509,,서울특별시 광진구 중곡동 611-10,서울특별시 광진구 동일로 322
741,38,127.0722508,37.61661466,,서울특별시 노원구 공릉동 704-12,서울특별시 노원구 화랑로 405
742,39,127.1034226,37.50766,,서울특별시 송파구 석촌동 200,서울특별시 송파구 백제고분로39길 40
743,39,127.0668206,37.57603432,,서울특별시 동대문구 답십리동 1-4,서울특별시 동대문구 한천로33길 15
744,39,127.129303,37.53658752,,서울특별시 강동구 성내동 산 18-4,서울특별시 강동구 천호대로 1056
745,39,126.8602541,37.49667843,,서울특별시 구로구 개봉동 170-4,서울특별시 구로구 경인로 364
746,39,127.0751929,37.49764689,,서울특별시 강남구 대치동 21-21,서울특별시 강남구 남부순환로 3154
747,39,126.9060274,37.57353209,,서울특별시 서대문구 북가좌동 272-1,서울특별시 서대문구 수색로 123
748,39,126.8771776,37.50217699,,서울특별시 구로구 구로동 607-1,서울특별시 구로구 경인로55길 17
749,39,126.9022103,37.48427922,,서울특별시 구로구 구로동 1123-2,서울특별시 구로구 시흥대로 573
750,39,126.8475203,37.52995871,,서울특별시 강서구 화곡동 898-5,서울특별시 강서구 강서로 21
751,39,127.0169049,37.58936078,,서울특별시 성북구 삼선동5가 411,서울특별시 성북구 삼선동5가 보문로 168
752,39,127.058973,37.56248502,,서울특별시 동대문구 장안동 472-3,서울특별시 동대문구 천호대로 361
753,39,126.8270683,37.53885739,,서울특별시 양천구 신월동 53-2,서울특별시 양천구 화곡로4길 2
754,39,126.8608626,37.55797338,,서울특별시 강서구 등촌동 666-40,서울특별시 강서구 양천로 556
755,39,126.8316682,37.53077141,,서울특별시 양천구 신월동 808,서울특별시 양천구 남부순환로 412
756,39,126.8374145,37.52088897,,서울특별시 양천구 신월동 978,서울특별시 양천구 남부순환로 538
757,39,127.1317174,37.50594889,,서울특별시 송파구 오금동 6-2,서울특별시 송파구 마천로 103
758,39,127.032418,37.64440506,,서울특별시 도봉구 창동 643-2,서울특별시 도봉구 도봉로 430
759,39,126.8978669,37.46172322,,서울특별시 금천구 독산동 1080-6,서울특별시 금천구 시흥대로 316
760,39,127.0609412,37.61296776,,서울특별시 성북구 장위동 45-17,서울특별시 성북구 화랑로 292
761,39,127.0413863,37.66066431,,서울특별시 도봉구 쌍문동 715-1,서울특별시 도봉구 도봉로 627
762,39,127.075778,37.59409379,,서울특별시 중랑구 중화동 208-11,서울특별시 중랑구 망우로 209
763,39,126.929239,37.49973594,,서울특별시 동작구 대방동 335-53,서울특별시 동작구 상도로 77
764,39,127.0840381,37.53463405,,서울특별시 광진구 자양동 628-30,서울특별시 광진구 자양로 75
765,39,126.8376614,37.49294851,,서울특별시 구로구 오류동 89-5,서울특별시 구로구 경인로8길 31
766,39,126.9531867,37.47370984,,서울특별시 관악구 봉천동 1693-30,서울특별시 관악구 관악로 96
767,39,127.0522496,37.55074215,,서울특별시 성동구 성수동2가 289-30,서울특별시 성동구 성수동2가 광나루로 200
768,39,127.0599462,37.5895291,,서울특별시 동대문구 휘경동 268-1,서울특별시 동대문구 망우로 62
769,39,127.0792574,37.57968469,,서울특별시 중랑구 면목동 169-6,서울특별시 중랑구 동일로 553
770,39,127.0983262,37.61400227,,서울특별시 중랑구 신내동 315-1,서울특별시 중랑구 신내로16길 33
771,39,127.0675304,37.64904569,,서울특별시 노원구 중계동 515-1,서울특별시 노원구 동일로210길 86
772,39,127.0117006,37.51903408,,서울특별시 서초구 잠원동 79,서울특별시 서초구 잠원로 181
773,39,126.9825529,37.47925026,,서울특별시 서초구 방배동 499-1,서울특별시 서초구 방배천로 32
